movie_id,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Mystery,Romance,Science Fiction,Thriller,War,Western
256625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256626,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
256628,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
256629,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
256635,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
256636,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
256683,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
256687,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
256690,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
256740,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
256742,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
256744,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
256745,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
256748,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
256750,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
256751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
256752,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
256794,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
256797,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
256803,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
256804,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
256811,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
256868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256872,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
256913,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
256917,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
256918,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
256921,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
256922,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
256924,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
256925,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
256927,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
256928,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
256962,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
256985,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
256990,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
256995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
256997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
257046,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257050,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257051,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257054,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
257056,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
257082,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257091,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257093,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
257098,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257101,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257155,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
257157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
257160,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
257163,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
257164,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
257166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257171,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
257181,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
257223,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
257238,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257258,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257274,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
257275,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
257279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
257280,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
257282,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
257283,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257330,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257331,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257339,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257340,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257343,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257391,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
257392,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257398,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
257399,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
257403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
257406,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257458,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257460,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
257463,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257467,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257471,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257521,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
257525,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257570,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
257578,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257631,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257634,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257635,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257638,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
257642,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
257691,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
257698,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
257717,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257756,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
257759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257762,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257816,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257823,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
257896,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257950,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257951,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257954,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
257958,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257959,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257962,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
258008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
258014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
258017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258072,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
258074,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258075,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
258085,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
258086,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
258109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
258137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
258139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
258145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
258147,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
258152,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
258157,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
258204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
258205,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
258206,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258209,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
258210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258211,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
258212,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
258214,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
258215,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
258267,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
258273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
258276,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
258279,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
258331,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
258362,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
258390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
258392,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258393,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
258398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
258450,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258452,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
258453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
258504,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
258509,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
258510,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
258512,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
258535,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258563,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258567,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258569,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
258571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
258572,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
258574,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
258580,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258607,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
258636,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
258639,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
258640,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
258670,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
258700,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
258701,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
258702,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258703,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
258704,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
258707,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258712,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258716,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
258725,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
258726,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
258762,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
258780,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
258780,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
258781,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
258782,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
258783,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
258784,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
258786,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
258788,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258789,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
258791,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
258807,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
258811,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258841,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
258842,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258844,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258851,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
258853,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258909,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258910,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
258911,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258915,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
258918,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258920,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
258979,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258983,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
259039,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
259040,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
259042,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259044,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
259045,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
259109,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
259110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
259143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
259166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
259168,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
259170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
259171,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
259173,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
259189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
259200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
259203,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
259233,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
259239,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
259287,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
259288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
259292,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
259301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
259304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
259348,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
259355,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
259358,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
259361,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
259414,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
259416,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
259418,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259468,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259480,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259485,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
259487,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
259544,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
259545,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
259550,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
259553,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259568,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
259587,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259623,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259627,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259628,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
259631,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259633,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
259635,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
259650,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
259673,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
259683,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
259687,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
259690,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259692,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
259693,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
259694,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
259695,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
259752,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259757,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
259761,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
259762,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
259763,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
259765,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259766,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
259811,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
259819,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
259822,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
259826,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
259828,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
259831,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
259883,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
259885,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
259894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
259945,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
259946,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
259948,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
259950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259954,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
259956,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259958,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260013,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
260015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
260018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260029,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
260071,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
260074,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
260078,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
260079,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260080,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
260126,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260127,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260129,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260130,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260131,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
260133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260138,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
260181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
260189,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
260201,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
260203,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
260208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
260243,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
260259,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
260266,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
260318,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
260326,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
260346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260383,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260385,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260386,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
260448,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
260449,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
260451,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
260453,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
260454,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
260460,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
260462,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
260516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260519,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260522,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
260525,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
260526,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260527,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
260528,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
260529,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
260567,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
260583,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
260584,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260590,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
260646,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
260649,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260710,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
260711,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
260713,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
260716,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
260718,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260720,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260721,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260730,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
260770,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
260772,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260776,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
260777,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
260778,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
260779,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260809,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
260810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
260812,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260817,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
260818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
260820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
260821,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
260853,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
260867,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
260872,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
260873,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
260894,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
260899,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
260931,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
